stock_code,company_name,industry,address,market_type,market_cap_recent
A472920,HK 종합채권(AA-이상)액티브,,,코스피,176560230000
A473000,에스케이증권제12호스팩,,"(07332) 서울시 영등포구 국제금융로8길 31 (여의도동,에스케이증권빌딩)",코스닥,6768950000
A473050,유안타제15호스팩,N40000.금융,"(07339) 서울시 영등포구 국제금융로 39 (여의도동,앵커원빌딩)",코스닥,14230300000
A473290,KODEX 26-12 회사채(AA-이상)액티브,,,코스피,749793650000
A473330,SOL 미국30년국채커버드콜(합성),,,코스피,384235500000
A473370,비엔케이제2호스팩,N40201.다각화된 금융 서비스,"(07325) 서울시 영등포구 국제금융로2길 24, 6층 (여의도동,비엔케이금융타워)",코스닥,8504200000
A473440,ACE 11월만기자동연장회사채AA-이상액티브,,,코스피,106855000000
A473460,KODEX 미국서학개미,,,코스피,342390000000
A473490,KIWOOM 글로벌AI반도체,,,코스피,31073500000
A473590,ACE 미국주식베스트셀러,,,코스피,72828250000
A473640,HANARO 글로벌금채굴기업,,,코스피,59870250000
A473950,에스케이증권제13호스팩,N40201.다각화된 금융 서비스,"(07332) 서울시 영등포구 국제금융로8길 31 (여의도동,에스케이증권빌딩)",코스닥,8994700000
A473980,노머스,,"(06039) 서울시 강남구 논현로149길 67-5, 1층, 2층, 3층, 4층, 5층",코스닥,233902158600
A474170,루미르,"N45203.전자장비와 기기, 부품","(16827) 경기 용인시 수지구 신수로 767, A동 621호 (동천동,분당수지유타워)",코스닥,151450416000
A474220,TIGER 미국테크TOP10타겟커버드콜,,,코스피,517314000000
A474390,SOL 국고채30년액티브,,,코스피,7225400000
A474490,유안타제16호스팩,,"(07339) 서울시 영등포구 국제금융로 39 (여의도동,앵커원)",코스닥,11102650000
A474590,WON 반도체밸류체인액티브,,,코스피,67218750000
A474610,RF시스템즈,N15100.소재,(18103) 경기 오산시 가장산업서북로 40-48,코스닥,56396852400
A474650,링크솔루션,,"(14055) 경기 안양시 동안구 부림로170번길 41-4, 5층 (관양동,디에스세미콘)",코스닥,154260234800
A474660,신한제12호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 96 (여의도동,티피타워)",코스닥,11564400000
A474800,KIWOOM 미국원유에너지기업,,,코스피,8582000000
A474920,에셋플러스 차이나일등기업포커스10액티브,,,코스피,20388500000
A474930,신한제13호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 96 (여의도동,티피타워)",코스닥,7783000000
A475050,ACE KPOP포커스,,,코스피,212355000000
A475070,KoAct 글로벌친환경전력인프라액티브,,,코스피,22980500000
A475080,KODEX 테슬라커버드콜채권혼합액티브,,,코스피,312265000000
A475150,SK이터닉스,N20103.건설 및 엔지니어링,(13493) 경기 성남시 분당구 판교로 332,코스피,633225827920
A475230,엔알비,N20103.건설 및 엔지니어링,(54003) 전북 군산시 군산산단로 96,코스닥,135031450050
A475240,하나32호스팩,N40201.다각화된 금융 서비스,(07321) 서울시 영등포구 의사당대로 82,코스닥,6784000000
A475250,하나33호스팩,,(07321) 서울시 영등포구 의사당대로 82,코스닥,7733000000
A475260,ACE 2월만기자동연장회사채AA-이상액티브,,,코스피,50161500000
A475270,ACE 5월만기자동연장회사채AA-이상액티브,,,코스피,44604000000
A475280,ACE 8월만기자동연장회사채AA-이상액티브,,,코스피,80537500000
A475300,SOL 반도체전공정,,,코스피,41037500000
A475310,SOL 반도체후공정,,,코스피,23702000000
A475350,RISE 버크셔포트폴리오TOP10,,,코스피,68685000000
A475380,RISE 글로벌리얼티인컴,,,코스피,32728500000
A475400,씨메스,N20106.기계,"(06054) 서울시 강남구 도산대로 318, 7층 1, 2호 (논현동,에스비타워)",코스닥,337106883900
A475430,키스트론,N20104.전기장비,(15434) 경기 안산시 단원구 산단로68번길 37,코스닥,79602570600
A475460,미트박스,N45000.정보기술,(06223) 서울시 강남구 테헤란로34길 22,코스닥,47261670500
A475560,더본코리아,N25500.소매,"(06119) 서울시 강남구 봉은사로1길 39, 5층,6층",코스피,381237312000
A475580,에이럭스,N20106.기계,"(01413) 서울시 도봉구 마들로13길 61, 16층",코스닥,132979024000
A475630,TIGER CD1년금리액티브(합성),,,코스피,1050557300000
A475660,에스켐,N15101.화학,(27116) 충북 제천시 제2바이오밸리로5길 15,코스닥,52495507700
A475720,RISE 200위클리커버드콜,,,코스피,557088750000
A475830,오름테라퓨틱,"N35200.제약, 생명공학 및 생명과학","(34050) 대전시 유성구 문지로 281-25, 2층",코스닥,1102359777700
A475960,토모큐브,N20104.전기장비,"(34127) 대전시 유성구 죽동로 141, 2층",코스닥,532870960000
A476000,UNICORN 포스트IPO액티브,,,코스피,5220000000
A476030,SOL 미국나스닥100,,,코스피,63370500000
A476040,오가노이드사이언스,N35201.생물공학,"(13493) 경기 성남시 분당구 판교로 338, 6층 (삼평동,한국전자무역센터)",코스닥,208026081600
A476060,온코닉테라퓨틱스,"N35200.제약, 생명공학 및 생명과학","(06236) 서울시 강남구 테헤란로26길 12, 11층 (역삼동,제일비젼타워)",코스닥,642704198400
A476070,KODEX 글로벌비만치료제TOP2 Plus,,,코스피,67680000000
A476080,M83,N25401.미디어,"(04051) 서울시 마포구 양화로 176, 4층",코스닥,86237010000
A476260,HANARO 반도체핵심공정주도주,,,코스피,20171000000
A476310,RISE 글로벌비만산업TOP2+,,,코스피,5491750000
A476450,KIWOOM 머니마켓액티브,,,코스피,294006160000
A476550,TIGER 미국30년국채커버드콜액티브(H),,,코스피,1318597000000
A476690,TIGER 글로벌비만치료제TOP2Plus,,,코스피,63062500000
A476750,ACE 미국30년국채엔화노출액티브(H),,,코스피,98340000000
A476760,ACE 미국30년국채액티브,,,코스피,344232000000
A476800,KODEX 한국부동산리츠인프라,,,코스피,543064500000
A476810,KODEX 25-11 은행채(AA-이상)PLUS액티브,,,코스피,38341200000
A476850,KoAct 배당성장액티브,,,코스피,37932000000
A477050,PLUS 머니마켓액티브,,,코스피,347217320000
A477080,RISE CD금리액티브(합성),,,코스피,1334353500000
A477340,에이치엠씨제7호스팩,N40201.다각화된 금융 서비스,(07325) 서울시 영등포구 국제금융로2길 28,코스닥,15095100000
A477380,미래에셋비전스팩4호,N40201.다각화된 금융 서비스,"(04539) 서울시 중구 을지로5길 26, 이스트타워 (수하동,미래에셋센터원빌딩)",코스닥,16767000000
A477470,미래에셋비전스팩5호,N40201.다각화된 금융 서비스,"(04539) 서울시 중구 을지로5길 26, 이스트타워 (수하동,미래에셋센터원빌딩)",코스닥,11590200000
A477490,에셋플러스 글로벌일등기업포커스10액티브,,,코스피,15220000000
A477730,KODEX 인도타타그룹,,,코스피,36490000000
A477760,DB금융스팩12호,N40200.다각화된 금융,(07331) 서울시 영등포구 국제금융로8길 32,코스닥,12234800000
A478110,이베스트스팩6호,N40201.다각화된 금융 서비스,"(07328) 서울시 영등포구 여의나루로 60 (여의도동,포스트타워)",코스닥,10090200000
A478150,TIMEFOLIO 글로벌우주테크&방산액티브,,,코스피,222130000000
A478390,KB제29호스팩,N40201.다각화된 금융 서비스,(07328) 서울시 영등포구 여의나루로 50,코스닥,12813200000
A478440,미래에셋비전스팩6호,N40201.다각화된 금융 서비스,"(04539) 서울시 중구 을지로5길 26, 이스트타워 (수하동,미래에셋센터원빌딩)",코스닥,14033250000
A478560,블랙야크아이앤씨,N25200.내구소비재 및 의류,,코스닥,99963253260
A478780,대신밸런스제18호스팩,N40201.다각화된 금융 서비스,"(04538) 서울시 중구 삼일대로 343 (저동1가,대신파이낸스센터)",코스닥,23690450000
A479080,1Q 머니마켓액티브,,,코스피,766777680000
A479520,RISE KOFR금리액티브(합성),,,코스피,621628110000
A479620,SOL 미국AI반도체칩메이커,,,코스피,36264000000
A479730,TIGER 인도빌리언컨슈머,,,코스피,132447000000
A479850,HANARO K-뷰티,,,코스피,53853500000
A479880,한국제15호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 88 (여의도동,한국투자증권빌딩)",코스닥,14049150000
A479960,위너스,N20104.전기장비,(12021) 경기 남양주시 진접읍 진벌로223번길 53,코스닥,73237190000
A480020,ACE 미국빅테크7+데일리타겟커버드콜(합성),,,코스피,182354000000
A480030,ACE 미국500데일리타겟커버드콜(합성),,,코스피,156187500000
A480040,ACE 미국반도체데일리타겟커버드콜(합성),,,코스피,89072000000
A480260,TIGER 27-04회사채(A+이상)액티브,,,코스피,503712150000
A480310,TIGER 글로벌온디바이스AI,,,코스피,55823750000
A480370,씨케이솔루션,N20103.건설 및 엔지니어링,"(17064) 경기 용인시 기흥구 신구로12번길 32 (신갈동,씨케이빌딩)",코스피,96226776800
A480460,WON 한국부동산TOP3플러스,,,코스피,9810000000
A481050,KODEX CD1년금리플러스액티브(합성),,,코스피,2609661442500
A481060,KODEX 미국30년국채타겟커버드콜(합성 H),,,코스피,891684000000
A481070,에이유브랜즈,N25200.내구소비재 및 의류,(04782) 서울시 성동구 아차산로 68,코스닥,210276000000
A481180,SOL 미국AI소프트웨어,,,코스피,238718500000
A481190,SOL 미국테크TOP10,,,코스피,268303500000
A481200,SOL 미국테크TOP10인버스(합성),,,코스피,4688000000
A481340,RISE 미국30년국채액티브,,,코스피,30835500000
A481430,RISE 국고채10년액티브,,,코스피,149451965000
A481850,신한글로벌액티브리츠,,"(04520) 서울시 중구 세종대로 136, 4층, 6층 (태평로1가,서울파이낸스센터)",코스피,59912220992
A481890,엔에이치스팩31호,N40201.다각화된 금융 서비스,(07335) 서울시 영등포구 여의대로 108,코스닥,13451400000
A482030,KoAct 테크핵심소재공급망액티브,,,코스피,4580000000
A482520,교보16호스팩,N40000.금융,(07327) 서울시 영등포구 의사당대로 97,코스닥,12810000000
A482630,삼양엔씨켐,N15101.화학,(18487) 경기 화성시 동탄산단7길 98-34,코스닥,196775637200
A482680,미래에셋비전스팩7호,N40000.금융,"(04539) 서울시 중구 을지로5길 26, 이스트타워 (수하동,미래에셋센터원빌딩)",코스닥,16512150000
A482690,대신밸런스제19호스팩,N40201.다각화된 금융 서비스,"(04538) 서울시 중구 삼일대로 343 (저동1가,대신파이낸스센터)",코스닥,12128400000
A482730,TIGER 미국S&P500타겟데일리커버드콜,,,코스피,391904000000
A482870,HANARO 주주가치성장코리아액티브,,,코스피,1539500000
A483020,KIWOOM 의료AI,,,코스피,8133000000
A483030,KIWOOM 미국블록버스터바이오테크의약품+,,,코스피,4274000000
A483240,TIGER 미국나스닥100ETF선물,,,코스피,24970000000
A483280,KODEX 미국AI테크TOP10타겟커버드콜,,,코스피,542076500000
A483290,KODEX 미국배당다우존스타겟커버드콜,,,코스피,166026000000
A483320,ACE 엔비디아밸류체인액티브,,,코스피,164443500000
A483330,ACE 마이크로소프트밸류체인액티브,,,코스피,13886250000
A483340,ACE 구글밸류체인액티브,,,코스피,26631000000
A483420,ACE 애플밸류체인액티브,,,코스피,14145000000
A483570,KCGI 미국S&P500 TOP10,,,코스피,24384000000
A483650,달바글로벌,N15101.화학,"(04168) 서울시 마포구 마포대로 78, 12층 (도화동,경찰공제회자람빌딩)",코스피,1578786728500
A484120,도우인시스,"N45203.전자장비와 기기, 부품",(28101) 충북 청주시 흥덕구 옥산면 옥산산단로 42,코스닥,256554974700
A484130,하나34호스팩,N40201.다각화된 금융 서비스,(07321) 서울시 영등포구 의사당대로 82,코스닥,9243400000
A484590,삼양컴텍,N20101.우주항공과 국방,"(06655) 서울시 서초구 반포대로27길 16, 8층 (서초동,파크빌딩)",코스닥,577358404500
A484790,KODEX 미국30년국채액티브(H),,,코스피,705722800000
A484810,티엑스알로보틱스,N20106.기계,(14521) 경기 부천시 원미구 옥산로 216,코스닥,230218633500
A484870,엠앤씨솔루션,N20106.기계,(51528) 경남 창원시 성산구 완암로 171,코스피,1486593360000
A484880,SOL 금융지주플러스고배당,,,코스피,283038000000
A484890,SOL 머니마켓액티브,,,코스피,9279140000
A485540,KODEX 미국AI테크TOP10,,,코스피,281422250000
A485690,RISE 미국AI밸류체인TOP3Plus,,,코스피,90930000000
A485810,TIMEFOLIO 글로벌바이오액티브,,,코스피,9297000000
A486240,DAISHIN343 AI반도체&인프라액티브,,,코스피,28050000000
A486290,TIGER 미국나스닥100타겟데일리커버드콜,,,코스피,1011559500000
A486450,SOL 미국AI전력인프라,,,코스피,263922750000
A486630,KB제30호스팩,N40201.다각화된 금융 서비스,(07328) 서울시 영등포구 여의나루로 50,코스닥,10805850000
A486830,HANARO 머니마켓액티브,,,코스피,50136000000
A486990,노타,N45100.소프트웨어 및 IT서비스,"(34050) 대전시 유성구 문지로 272-16, 502호 (문지동,대전인공지능센터)",코스닥,753362928000
A487130,KoAct AI인프라액티브,,,코스피,26231000000
A487230,KODEX 미국AI전력핵심인프라,,,코스피,1324279750000
A487240,KODEX AI전력핵심설비,,,코스피,988807500000
A487340,ACE 머니마켓액티브,,,코스피,636304545000
A487360,신한제14호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 96 (여의도동,티피타워)",코스닥,11449200000
A487570,HS효성,N40201.다각화된 금융 서비스,(04144) 서울시 마포구 마포대로 119,코스피,241067476900
A487720,키움제10호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 96, 8층 (여의도동,티피타워)",코스닥,8819550000
A487750,BNK 온디바이스AI,,,코스피,19327500000
A487830,신한제15호스팩,N40201.다각화된 금융 서비스,"(07321) 서울시 영등포구 의사당대로 96 (여의도동,티피타워)",코스닥,8830500000
A487910,ACE 인도컨슈머파워액티브,,,코스피,48828500000
A487920,ACE 인도시장대표BIG5그룹액티브,,,코스피,9922000000
A487950,KODEX 대만테크고배당다우존스,,,코스피,13025000000
A488060,유진스팩11호,N40000.금융,(07327) 서울시 영등포구 국제금융로 24,코스닥,9581600000
A488080,TIGER 반도체TOP10레버리지,,,코스피,124215000000
A488200,KIWOOM K-2차전지북미공급망,,,코스피,25852500000
A488210,KIWOOM K-반도체북미공급망,,,코스피,16308500000
A488280,에스투더블유,N45101.인터넷소프트웨어 및 서비스,"(13524) 경기 성남시 분당구 판교역로192번길 12, 3층 (삼평동,판교미래에셋센터)",코스닥,219700087000
A488290,마이다스 일본테크액티브,,,코스피,8853625000
A488480,RISE 일본섹터TOP4Plus,,,코스피,8004750000
A488500,TIGER 미국S&P500동일가중,,,코스피,112320000000
